公众号【拾光畅谈】,#genre#
UFC格斗⑦,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑧,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑨,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑩,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑪,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑫,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑬,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑭,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑮,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑯,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑰,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑱,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑲,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗⑳,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
UFC格斗㉑,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/8983d8c926edf403-e8bfe3f01cfa00a46eca126706bd7b1f-hls_1080p_h264_60_1.m3u8?pkey=ABBRbnXG8ub6M73LmC58Re5OToo6A8Ri64I86UPefcv6zytj5GaOBBp3auY1VHFouDRJDOfdcxTYd4Bhj8JAXIandAsR8MtUE6DC_7sLWZiknVnPOLLfTu1EAnm63boreF3g1S8IOU7iMlJArIveLlkEk9853uCGrvwqh2RmZgTwlu2Yy5M91OBRyQXXhSIBkkDANqVrKoTRsIW8Dt7P8eFS5TIWU8_nOEmGccAUJ9ky3ncc9WxMz9L9jpZamYmLfN0&safety_id=AALufSf0OHCmkfb0zHi92cpK
泰之战①,https://txmov2.a.yximgs.com/bs3/video-hls/5232338420747548479_hlsb.m3u8?pkey=AAUR7Wp4cKw3MEaOyv0EwH0kj1gOlii1ZrT8SUp9YTncOWbLEHJbYU-x-Yhtke7HqUQ6yr6Pbju4qJrcU5aaMmCaVrtTQFSkIPT20ZtqAdq3HfUJDPL1s0y8u3JSO6prRNg
泰之战②,https://txmov2.a.yximgs.com/bs3/video-hls/5232338420747548479_hlsb.m3u8?pkey=AAUR7Wp4cKw3MEaOyv0EwH0kj1gOlii1ZrT8SUp9YTncOWbLEHJbYU-x-Yhtke7HqUQ6yr6Pbju4qJrcU5aaMmCaVrtTQFSkIPT20ZtqAdq3HfUJDPL1s0y8u3JSO6prRNg
泰之战③,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/34378b42e3e24ee1-3df5d1ca280a33eaccd2770be028f6a8-hls_720p_2.m3u8?pkey=ABCDYFJSTiiZ1tDpFhypQIxzokOgBCEhbIo5T_S26NboLDyOFciN1mccYNCQQce6SliNQ-XoBFIKfeX2IS_C1sXXtbRLwVDDR4qyNW4NsBvJlTRspyB5nuEFJPaji5TIPQTnuu5Wgqrlvd0IBliMWyIwzz_Sl2W_7zbKbRAJxsQpvjOhI8yOwaJuImWvQ2GRp3tLEuauCdFB5Rl0zo9WqbS_JYu-ckvAZ5kgYtZ4NomZv5e4AcRqgho0TL0PtYuGVwI&safety_id=AALufSf0OHCmkfb0zHi92cpK
泰之战④,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/34378b42e3e24ee1-3df5d1ca280a33eaccd2770be028f6a8-hls_720p_2.m3u8?pkey=ABCDYFJSTiiZ1tDpFhypQIxzokOgBCEhbIo5T_S26NboLDyOFciN1mccYNCQQce6SliNQ-XoBFIKfeX2IS_C1sXXtbRLwVDDR4qyNW4NsBvJlTRspyB5nuEFJPaji5TIPQTnuu5Wgqrlvd0IBliMWyIwzz_Sl2W_7zbKbRAJxsQpvjOhI8yOwaJuImWvQ2GRp3tLEuauCdFB5Rl0zo9WqbS_JYu-ckvAZ5kgYtZ4NomZv5e4AcRqgho0TL0PtYuGVwI&safety_id=AALufSf0OHCmkfb0zHi92cpK
泰之战⑥,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/88bdbc14d3dc1d91-c6662fa18365a97c8b74884f4b46c785-hls_720p_2.m3u8?pkey=ABAv3Yy3BJc67SZRCdTebHV0amKct-vhu29SSWYf_P7_UrYqPOKzh7MPjOaxb-yeUxxsOLCaiLbmj1woFbnBiKpnn7VA5hHlB3bnIY_Z1vbX3M6NNbZ7GdJzZF92LBOGXBo_237hvP0ykpF9UNqDw_jIKm5tsz5TWHnIz7afliuTWAIwrUzCQAY4Gtj4HAltzfcx-_JTnU6oW0jfVCrPP1KANjHdda-wHSfPhrFgNgZim9Rh00Xi7Ab5Wv4hxTfzxq8&safety_id=AALufSf0OHCmkfb0zHi92cpK
泰之战⑦,https://txmov2.a.yximgs.com/mediacloud/acfun/acfun_video/88bdbc14d3dc1d91-c6662fa18365a97c8b74884f4b46c785-hls_720p_2.m3u8?pkey=ABAv3Yy3BJc67SZRCdTebHV0amKct-vhu29SSWYf_P7_UrYqPOKzh7MPjOaxb-yeUxxsOLCaiLbmj1woFbnBiKpnn7VA5hHlB3bnIY_Z1vbX3M6NNbZ7GdJzZF92LBOGXBo_237hvP0ykpF9UNqDw_jIKm5tsz5TWHnIz7afliuTWAIwrUzCQAY4Gtj4HAltzfcx-_JTnU6oW0jfVCrPP1KANjHdda-wHSfPhrFgNgZim9Rh00Xi7Ab5Wv4hxTfzxq8&safety_id=AALufSf0OHCmkfb0zHi92cpK
武林风①,https://media2.hndt.com/data_01/1/3/2022/07/02/87f9a85d12bf30dd0c00d91489bfafad.mp4
武林风②,https://media2.hndt.com/data_01/1/3/2022/07/01/66a0886a5b11efae6d95fb790844507c.mp4
武林风③,https://txmov2.a.yximgs.com/bs3/video-hls/5230931045761004318_hlsb.m3u8?pkey=AAVTKbr7pJ8xZ2oLnj2D_utkZtu68l5j3B0HGCAmoJda5-fVEzVWFCNOZ43xQmWN7DnRDPTHVhz1k8eE8OGAiVQKjvdjPlnqL9fJAHubPbSJ-If0h8PaVqVNfRZANTTZbQs
武林风④,https://txmov2.a.yximgs.com/upic/2022/06/17/22/BMjAyMjA2MTcyMjI0MDNfODQ0MzgwOTA1Xzc2OTk4MzUyNzc0XzBfMw==_b_B8af7c147dfba60f9d8979f50f97a2548.mp4?pkey=AAWK6nlIWTZ6Zu2gltJ3isDKlTRDtfkhBYez6e6Soa0vP5yQUooquyCQx9u8duylsXXQQHHdZBy85HgPH0an2n3eHTBUAJO-EabYJll0h0iUQxMx9RIbOkMug5NjTCa1rw4&tag=1-1655476891-
武林风⑤,https://txmov2.a.yximgs.com/bs3/video-hls/5188146847734472653_hlsb.m3u8?pkey=AAW27VnZYedosyOZQx1hvnIua23jOxawv4eaMNL4XvcZqVWo1YQOvrLWpOs5tXtczGlig5pmclRuE4UQzgYCRafDvB5DiaY5RH-oIvZZUBU_VJWmT_YCssFAH-JIRrTJRHE
武林风⑥,https://media2.hndt.com/data_01/1/3/2022/05/27/df872767b848e27a5f9ce24dead7e68a.mp4?_=1
武林风⑦,https://media2.hntv.tv/data_01/1/3/2022/05/13/b5ee319f375fa2f0f02f7e21c73fdbfa.mp4
武林风⑧,https://media2.hntv.tv/data_01/1/3/2022/04/29/2c283887daa281c5cd0b04d91c3b145b.mp4
武林风⑨,https://media2.hntv.tv/data_01/1/3/2022/04/29/2c283887daa281c5cd0b04d91c3b145b.mp4
武林风⑩,https://vod.stream.hndt.com/HeNan1/20220422/HeNan1_20220422_2110_2240.mp4
武林风⑪,https://vod.stream.hndt.com/HeNan1/20220422/HeNan1_20220422_2110_2240.mp4
武林风⑫,https://vod.stream.hndt.com/HeNan1/20220422/HeNan1_20220422_2110_2240.mp4
武林风⑬,https://vod.stream.hndt.com/HeNan1/20220415/HeNan1_20220415_2110_2240.mp4
武林风⑭,https://vod.stream.hndt.com/HeNan1/20220415/HeNan1_20220415_2110_2240.mp4


相声集会,#genre#
德云社1,https://leshiyuncdn.ahjunqin.top/20240123/EKsoOBh9/index.m3u8
德云社2,https://leshiyuncdn.ahjunqin.top/20240123/fFzSuJhi/index.m3u8
德云社3,https://leshiyuncdn.ahjunqin.top/20240123/pdtJAOzf/index.m3u8
德云社4,https://leshiyuncdn.ahjunqin.top/20240123/feqK8VLD/index.m3u8
德云社5,https://leshiyuncdn.ahjunqin.top/20240123/o398fCFM/index.m3u8
德云社6,https://leshiyuncdn.ahjunqin.top/20240123/sA4BgeqG/index.m3u8
德云社7,https://leshiyuncdn.ahjunqin.top/20240123/iLF25JqO/index.m3u8
德云社8,https://leshiyuncdn.ahjunqin.top/20240123/3lWg9B91/index.m3u8
德云社9,https://leshiyuncdn.ahjunqin.top/20240123/h4TWl72Q/index.m3u8
德云社10,https://leshiyuncdn.ahjunqin.top/20240123/hG9bici9/index.m3u8
德云社11,https://leshiyuncdn.ahjunqin.top/20240123/8YLb38tx/index.m3u8
德云社12,https://leshiyuncdn.ahjunqin.top/20240123/TOhQXfhk/index.m3u8
德云社13,https://leshiyuncdn.ahjunqin.top/20240123/2pkbnZpT/index.m3u8
德云社14,https://leshiyuncdn.ahjunqin.top/20240123/fMvqnLbX/index.m3u8
德云社15,https://leshiyuncdn.ahjunqin.top/20240123/WAwqeTj2/index.m3u8
德云社16,https://leshiyuncdn.ahjunqin.top/20240123/k3cyoZ2R/index.m3u8
德云社17,https://leshiyuncdn.ahjunqin.top/20240123/ti2FmeFn/index.m3u8
德云社18,https://leshiyuncdn.ahjunqin.top/20240122/DZiIFzV4/index.m3u8
德云社19,https://leshiyuncdn.ahjunqin.top/20240122/ml6cjLNg/index.m3u8
德云社20,https://leshiyuncdn.ahjunqin.top/20240122/vrdq48d4/index.m3u8
德云社21,https://leshiyuncdn.ahjunqin.top/20240122/nr60oqUB/index.m3u8
德云社22,https://leshiyuncdn.ahjunqin.top/20240122/1mSpgdpy/index.m3u8
德云社23,https://leshiyuncdn.ahjunqin.top/20240122/goyVIABu/index.m3u8
德云社24,https://leshiyuncdn.ahjunqin.top/20240122/cGQ06fgk/index.m3u8
德云社25,https://leshiyuncdn.ahjunqin.top/20240122/L02apsm5/index.m3u8
德云社26,https://leshiyuncdn.ahjunqin.top/20240111/luvGU9XK/index.m3u8
德云社27,https://leshiyuncdn.ahjunqin.top/20240111/nUmB3JRZ/index.m3u8
德云社28,https://leshiyuncdn.ahjunqin.top/20240111/roXqy56h/index.m3u8
德云社29,https://leshiyuncdn.ahjunqin.top/20240111/P2x0TzjW/index.m3u8
德云社30,https://leshiyuncdn.ahjunqin.top/20240111/lPgU4Lua/index.m3u8
德云社31,https://leshiyuncdn.ahjunqin.top/20240111/MK5N8dn1/index.m3u8
德云社32,https://leshiyuncdn.ahjunqin.top/20240111/oFgWs9gs/index.m3u8
宋小宝小品1,https://v5.suonizy-youku.com/202309/05/ah1FYFMpPJ1/video/index.m3u8
宋小宝小品2,https://v5.suonizy-youku.com/202309/05/JYanbvzpNf1/video/index.m3u8
宋小宝小品3,https://v5.suonizy-youku.com/202309/05/Uq5ndap9zd1/video/index.m3u8
宋小宝小品4,https://v5.suonizy-youku.com/202309/05/xj1fPtJZgb1/video/index.m3u8
宋小宝小品5,https://v5.suonizy-youku.com/202309/05/T1EGPkB6rH1/video/index.m3u8
宋小宝小品6,https://v5.suonizy-youku.com/202309/05/Tz2mxRYREt1/video/index.m3u8
宋小宝小品7,https://v5.suonizy-youku.com/202309/05/sUhTyMnHwe1/video/index.m3u8
宋小宝小品8,https://v5.suonizy-youku.com/202309/05/gVZUYCKDpn1/video/index.m3u8
宋小宝小品9,https://v5.suonizy-youku.com/202309/05/xYMZKgsvpw1/video/index.m3u8
宋小宝小品10,https://v5.suonizy-youku.com/202309/05/U3ATSLninL1/video/index.m3u8
宋小宝小品11,https://v5.suonizy-youku.com/202309/05/N2DKCz4qGJ1/video/index.m3u8
宋小宝小品12,https://v5.suonizy-youku.com/202309/05/2q8RwPqSsm1/video/index.m3u8
宋小宝小品13,https://v5.suonizy-youku.com/202309/05/Rx9cRxKeUF1/video/index.m3u8
宋小宝小品14,https://v5.suonizy-youku.com/202309/05/jRBQmNiApW1/video/index.m3u8
宋小宝小品15,https://v5.suonizy-youku.com/202309/05/3bxLw8Fexi1/video/index.m3u8
宋小宝小品16,https://v5.suonizy-youku.com/202309/05/vNthyn6hhZ1/video/index.m3u8
宋小宝小品17,https://v5.suonizy-youku.com/202309/05/5F5nMNP7Dd1/video/index.m3u8
宋小宝小品18,https://v5.suonizy-youku.com/202309/05/kqbECaUABU1/video/index.m3u8
宋小宝小品19,https://v5.suonizy-youku.com/202309/05/K0MLWnXBjV1/video/index.m3u8
宋小宝小品20,https://v5.suonizy-youku.com/202309/05/RUp9DWsHV21/video/index.m3u8
宋小宝小品21,https://v5.suonizy-youku.com/202309/05/W7UUuCi8DW1/video/index.m3u8
宋小宝小品22,https://v5.suonizy-youku.com/202309/05/8ym0rMrezq1/video/index.m3u8
宋小宝小品23,https://v5.suonizy-youku.com/202309/05/effB6b5eGx1/video/index.m3u8
张云雷1,https://v5.suonizy-youku.com/202309/05/TJ1qTiyR091/video/index.m3u8
张云雷2,https://v5.suonizy-youku.com/202309/05/qJxXckh7S11/video/index.m3u8
张云雷3,https://v5.suonizy-youku.com/202309/05/gQUYMKft4y1/video/index.m3u8
张云雷4,https://v5.suonizy-youku.com/202309/05/wZzWTDeDfd1/video/index.m3u8
张云雷5,https://v5.suonizy-youku.com/202309/05/cQ5j9rAkgX1/video/index.m3u8
张云雷6,https://v5.suonizy-youku.com/202309/05/WJ0CLAcg6r1/video/index.m3u8
张云雷7,https://v5.suonizy-youku.com/202309/05/DNq1ns6fRn1/video/index.m3u8




春晚合集,#genre#
春晚1983,https://vd2.bdstatic.com/mda-nmgf0aiczefpbjyv/360p/h264/1671273368681637465/mda-nmgf0aiczefpbjyv.mp4	
春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4	
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4	
春晚1986,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8	
春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8	
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8	
春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4	
春晚1991,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hlshd15.m3u8	
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8	
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8	
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8	
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8	
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8	
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8	
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8	
春晚2000,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8	
春晚2001,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8	
春晚2002,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8	
春晚2004,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8	
春晚2005,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8	
春晚2006,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8	
春晚2007,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8	
春晚2008,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8	
春晚2009,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8	
春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
春晚2000,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8
春晚2002,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8
春晚2004,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8
春晚2008,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
春晚2009,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8
春晚2007,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8
春晚2006,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
春晚2005,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8
春晚2020,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
春晚1985,http://txmov2.a.kwimgs.com/bs3/video-hls/5227271857652377954_hlshd15.m3u8
春晚1984,https://txmov2.a.kwimgs.com/bs3/video-hls/5229242184269609742_hlshd15.m3u8
春晚1983,http://txmov2.a.kwimgs.com/bs3/video-hls/5207287136834522947_hlshd15.m3u8
春晚1989,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8
春晚1996,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783562064785590_hlshd15.m3u8
春晚2003,https://txmov2.a.kwimgs.com/bs3/video-hls/5232338436280256836_hlshd15.m3u8
